ssid,rssi,mac,lat,lng,alt,hdop,sat,calidad,timestamp,color
DECANATO,-86,28:EE:52:43:B5:52,-12.021139,-77.047638,135.1,1.1,6,Mala,2025-06-21T15:51:49.515723,red
CLARO-B612-2337,-88,E8:3F:67:D3:23:37,-12.021139,-77.047638,135.1,1.1,6,Mala,2025-06-21T15:51:55.557471,red
CENTRO DIGITAL METALURGIA ,-90,14:EB:B6:37:97:A7,-12.021139,-77.047638,135.1,1.1,6,Mala,2025-06-21T15:51:58.101867,red
TUTORIA,-92,3C:64:CF:21:39:03,-12.021139,-77.047638,135.1,1.1,6,Mala,2025-06-21T15:51:59.304707,red
Frank Orlando,-93,F2:8A:70:A0:43:BD,-12.021139,-77.047638,135.1,1.1,6,Mala,2025-06-21T15:52:01.098443,red
HP-Print-C8-LaserJet 1102,-93,90:48:9A:F1:7E:C8,-12.021139,-77.047638,135.1,1.1,6,Mala,2025-06-21T15:52:03.401471,red
INTERNET,-93,2E:60:7F:F8:23:76,-12.021139,-77.047638,135.1,1.1,6,Mala,2025-06-21T15:52:06.104430,red
WIFI-CETEC-LABS,-93,00:27:22:9C:99:F0,-12.021139,-77.047638,135.1,1.1,6,Mala,2025-06-21T15:52:07.775166,red
Redmi Note 11,-93,1A:4E:10:BB:B5:DB,-12.021139,-77.047638,135.1,1.1,6,Mala,2025-06-21T15:52:09.801818,red
Redmi A5,-93,0E:4B:3F:02:31:3A,-12.021139,-77.047638,135.1,1.1,6,Mala,2025-06-21T15:52:11.200239,red
HP-Print-62-Officejet Pro 8610,-96,FC:3F:DB:25:72:62,-12.021139,-77.047638,135.1,1.1,6,Mala,2025-06-21T15:52:11.657228,red
TeleMallqui,-33,B2:A6:11:D3:04:F9,-12.020902,-77.048302,133.0,1.02,8,Buena,2025-06-21T15:52:15.526948,green
HP-Print-62-Officejet Pro 8610,-73,FC:3F:DB:25:72:62,-12.020902,-77.048302,133.0,1.02,8,Intermedia,2025-06-21T15:52:17.559949,orange
UNI_LIBRE_H,-75,D8:10:9F:88:13:30,-12.020902,-77.048302,133.0,1.02,8,Intermedia,2025-06-21T15:52:19.535120,orange
CLARO-B612-2337,-76,E8:3F:67:D3:23:37,-12.020902,-77.048302,133.0,1.02,8,Intermedia,2025-06-21T15:52:21.455302,orange
UNI_LIBRE_H,-88,28:41:EC:AF:E7:60,-12.020902,-77.048302,133.0,1.02,8,Mala,2025-06-21T15:52:22.953404,red
HONOR X6a,-91,8E:97:79:A0:54:34,-12.020902,-77.048302,133.0,1.02,8,Mala,2025-06-21T15:52:25.453559,red
UNI_LIBRE_H,-91,D8:10:9F:88:14:70,-12.020902,-77.048302,133.0,1.02,8,Mala,2025-06-21T15:52:27.448713,red
HP-Print-C8-LaserJet 1102,-92,90:48:9A:F1:7E:C8,-12.020902,-77.048302,133.0,1.02,8,Mala,2025-06-21T15:52:29.665303,red
ccmetalurgia01,-92,30:B5:C2:24:E3:54,-12.020902,-77.048302,133.0,1.02,8,Mala,2025-06-21T15:52:30.653592,red
Redmi A5,-92,0E:4B:3F:02:31:3A,-12.020902,-77.048302,133.0,1.02,8,Mala,2025-06-21T15:52:31.266000,red
DECANATO,-93,28:EE:52:43:B5:52,-12.020902,-77.048302,133.0,1.02,8,Mala,2025-06-21T15:52:32.109955,red
CENTRO DIGITAL METALURGIA ,-93,14:EB:B6:37:97:A7,-12.020902,-77.048302,133.0,1.02,8,Mala,2025-06-21T15:52:33.727309,red
HONOR X9,-95,5A:93:06:24:1B:6C,-12.020902,-77.048302,133.0,1.02,8,Mala,2025-06-21T15:52:34.745126,red
TeleMallqui,-42,B2:A6:11:D3:04:F9,-12.020549,-77.048264,134.1,1.03,7,Buena,2025-06-21T15:52:38.986813,green
CLARO-B612-2337,-66,E8:3F:67:D3:23:37,-12.020549,-77.048264,134.1,1.03,7,Buena,2025-06-21T15:52:43.161458,green
HP-Print-62-Officejet Pro 8610,-78,FC:3F:DB:25:72:62,-12.020549,-77.048264,134.1,1.03,7,Intermedia,2025-06-21T15:52:43.523149,orange
ccmetalurgia01,-83,30:B5:C2:24:E3:54,-12.020549,-77.048264,134.1,1.03,7,Mala,2025-06-21T15:52:43.983522,red
UNI_LIBRE_H,-85,D8:10:9F:88:13:30,-12.020549,-77.048264,134.1,1.03,7,Mala,2025-06-21T15:52:44.354563,red
DECANATO,-87,28:EE:52:43:B5:52,-12.020549,-77.048264,134.1,1.03,7,Mala,2025-06-21T15:52:46.406503,red
UNI_LIBRE_H,-88,28:41:EC:AF:E7:60,-12.020549,-77.048264,134.1,1.03,7,Mala,2025-06-21T15:52:46.915212,red
UNI_LIBRE_H,-90,D8:10:9F:69:84:B0,-12.020549,-77.048264,134.1,1.03,7,Mala,2025-06-21T15:52:48.121412,red
HP-Print-C8-LaserJet 1102,-92,90:48:9A:F1:7E:C8,-12.020549,-77.048264,134.1,1.03,7,Mala,2025-06-21T15:52:49.232507,red
Galaxy A10s4442,-92,62:1E:E9:26:F6:07,-12.020549,-77.048264,134.1,1.03,7,Mala,2025-06-21T15:52:52.816399,red
POSGRADO,-92,60:32:B1:ED:EF:EB,-12.020549,-77.048264,134.1,1.03,7,Mala,2025-06-21T15:52:53.413851,red
INFORMATICA,-92,9C:53:22:4A:D2:C4,-12.020549,-77.048264,134.1,1.03,7,Mala,2025-06-21T15:52:53.720605,red
HONOR X6b,-94,46:F7:FE:43:03:51,-12.020549,-77.048264,134.1,1.03,7,Mala,2025-06-21T15:52:54.819355,red
Yo Soy tu KaCheRo,-94,22:F7:88:B6:E7:6F,-12.020549,-77.048264,134.1,1.03,7,Mala,2025-06-21T15:52:55.616566,red
TeleMallqui,-44,B2:A6:11:D3:04:F9,-12.020519,-77.048088,134.1,1.03,7,Buena,2025-06-21T15:53:00.071066,green
CLARO-B612-2337,-65,E8:3F:67:D3:23:37,-12.020519,-77.048088,134.1,1.03,7,Buena,2025-06-21T15:53:01.609883,green
ccmetalurgia01,-76,30:B5:C2:24:E3:54,-12.020519,-77.048088,134.1,1.03,7,Intermedia,2025-06-21T15:53:03.819350,orange
HP-Print-62-Officejet Pro 8610,-82,FC:3F:DB:25:72:62,-12.020519,-77.048088,134.1,1.03,7,Mala,2025-06-21T15:53:04.723261,red
UNI_LIBRE_H,-83,28:41:EC:AF:E7:60,-12.020519,-77.048088,134.1,1.03,7,Mala,2025-06-21T15:53:05.300538,red
DECANATO,-85,28:EE:52:43:B5:52,-12.020519,-77.048088,134.1,1.03,7,Mala,2025-06-21T15:53:05.711774,red
UNI_LIBRE_H,-88,D8:10:9F:88:13:30,-12.020519,-77.048088,134.1,1.03,7,Mala,2025-06-21T15:53:06.316501,red
ESPECTOMETRIA,-89,E8:DE:27:CB:0B:B2,-12.020519,-77.048088,134.1,1.03,7,Mala,2025-06-21T15:53:10.632006,red
UNI_LIBRE_H,-90,D8:10:9F:88:14:70,-12.020519,-77.048088,134.1,1.03,7,Mala,2025-06-21T15:53:12.211252,red
CENTRO DIGITAL METALURGIA ,-91,14:EB:B6:37:97:A7,-12.020519,-77.048088,134.1,1.03,7,Mala,2025-06-21T15:53:13.290735,red
CCFIGMM,-94,A4:2B:B0:B3:D6:A4,-12.020519,-77.048088,134.1,1.03,7,Mala,2025-06-21T15:53:14.887031,red
TeleMallqui,-40,B2:A6:11:D3:04:F9,-12.020439,-77.048096,133.2,1.01,9,Buena,2025-06-21T15:53:18.917114,green
ESPECTOMETRIA,-80,E8:DE:27:CB:0B:B2,-12.020439,-77.048096,133.2,1.01,9,Mala,2025-06-21T15:53:20.000301,red
UNI_LIBRE_H,-81,D8:10:9F:88:13:30,-12.020439,-77.048096,133.2,1.01,9,Mala,2025-06-21T15:53:20.602381,red
HP-Print-62-Officejet Pro 8610,-82,FC:3F:DB:25:72:62,-12.020439,-77.048096,133.2,1.01,9,Mala,2025-06-21T15:53:21.484637,red
CLARO-B612-2337,-86,E8:3F:67:D3:23:37,-12.020439,-77.048096,133.2,1.01,9,Mala,2025-06-21T15:53:23.320028,red
UNI_LIBRE_H,-87,D4:4F:67:58:C4:20,-12.020439,-77.048096,133.2,1.01,9,Mala,2025-06-21T15:53:23.712355,red
CENTRO DIGITAL METALURGIA ,-88,14:EB:B6:37:97:A7,-12.020439,-77.048096,133.2,1.01,9,Mala,2025-06-21T15:53:24.306009,red
UNI_LIBRE_H,-88,28:41:EC:AF:E7:60,-12.020439,-77.048096,133.2,1.01,9,Mala,2025-06-21T15:53:25.310329,red
DECANATO,-90,28:EE:52:43:B5:52,-12.020439,-77.048096,133.2,1.01,9,Mala,2025-06-21T15:53:27.414968,red
UNI_LIBRE_H,-92,D8:10:9F:69:84:B0,-12.020439,-77.048096,133.2,1.01,9,Mala,2025-06-21T15:53:27.703891,red
TeleMallqui,-47,B2:A6:11:D3:04:F9,-12.020419,-77.048065,133.2,1.01,9,Buena,2025-06-21T15:53:32.441927,green
CLARO-B612-2337,-77,E8:3F:67:D3:23:37,-12.020419,-77.048065,133.2,1.01,9,Intermedia,2025-06-21T15:53:33.114629,orange
UNI_LIBRE_H,-79,D8:10:9F:88:13:30,-12.020419,-77.048065,133.2,1.01,9,Intermedia,2025-06-21T15:53:33.511924,orange
CCFIGMM,-86,A4:2B:B0:B3:D6:A4,-12.020419,-77.048065,133.2,1.01,9,Mala,2025-06-21T15:53:33.966877,red
ESPECTOMETRIA,-87,E8:DE:27:CB:0B:B2,-12.020419,-77.048065,133.2,1.01,9,Mala,2025-06-21T15:53:34.485196,red
UNI_LIBRE_H,-87,D8:10:9F:69:84:B0,-12.020419,-77.048065,133.2,1.01,9,Mala,2025-06-21T15:53:36.600482,red
UNI_LIBRE_H,-88,C0:F6:EC:C2:5B:10,-12.020419,-77.048065,133.2,1.01,9,Mala,2025-06-21T15:53:37.203835,red
UNI_LIBRE_H,-88,28:41:EC:AF:E7:60,-12.020419,-77.048065,133.2,1.01,9,Mala,2025-06-21T15:53:37.613143,red
HP-Print-62-Officejet Pro 8610,-90,FC:3F:DB:25:72:62,-12.020419,-77.048065,133.2,1.01,9,Mala,2025-06-21T15:53:38.000827,red
DECANATO,-91,28:EE:52:43:B5:52,-12.020419,-77.048065,133.2,1.01,9,Mala,2025-06-21T15:53:38.880109,red
UNI_LIBRE_H,-91,D4:4F:67:58:C4:20,-12.020419,-77.048065,133.2,1.01,9,Mala,2025-06-21T15:53:40.309387,red
INFORMATICA,-92,9C:53:22:4A:D2:C4,-12.020419,-77.048065,133.2,1.01,9,Mala,2025-06-21T15:53:40.714736,red
POSGRADO,-94,60:32:B1:ED:EF:EB,-12.020419,-77.048065,133.2,1.01,9,Mala,2025-06-21T15:53:41.115350,red
TeleMallqui,-40,B2:A6:11:D3:04:F9,-12.020418,-77.047997,133.4,0.98,9,Buena,2025-06-21T15:53:44.748466,green
UNI_LIBRE_H,-76,28:41:EC:AF:E7:60,-12.020418,-77.047997,133.4,0.98,9,Intermedia,2025-06-21T15:53:47.058815,orange
UNI_LIBRE_H,-84,C0:F6:EC:C2:5B:10,-12.020418,-77.047997,133.4,0.98,9,Mala,2025-06-21T15:53:47.488847,red
CLARO-B612-2337,-86,E8:3F:67:D3:23:37,-12.020418,-77.047997,133.4,0.98,9,Mala,2025-06-21T15:53:47.861098,red
UNI_LIBRE_H,-88,D4:4F:67:F2:CF:D0,-12.020418,-77.047997,133.4,0.98,9,Mala,2025-06-21T15:53:48.247280,red
UNI_LIBRE_H,-90,D8:10:9F:69:84:B0,-12.020418,-77.047997,133.4,0.98,9,Mala,2025-06-21T15:53:48.687341,red
UNI_LIBRE_H,-90,D8:10:9F:88:13:30,-12.020418,-77.047997,133.4,0.98,9,Mala,2025-06-21T15:53:49.071928,red
HP-Print-62-Officejet Pro 8610,-91,FC:3F:DB:25:72:62,-12.020418,-77.047997,133.4,0.98,9,Mala,2025-06-21T15:53:50.320299,red
ACECIG,-91,44:DF:65:99:2D:AF,-12.020418,-77.047997,133.4,0.98,9,Mala,2025-06-21T15:53:50.913664,red
TeleMallqui,-38,B2:A6:11:D3:04:F9,-12.020275,-77.047989,133.7,0.98,8,Buena,2025-06-21T15:53:55.613584,green
UNI_LIBRE_H,-82,D8:10:9F:88:13:30,-12.020275,-77.047989,133.7,0.98,8,Mala,2025-06-21T15:53:57.216832,red
CCFIGMM,-84,A4:2B:B0:B3:D6:A4,-12.020275,-77.047989,133.7,0.98,8,Mala,2025-06-21T15:53:58.908981,red
UNI_LIBRE_H,-85,D8:10:9F:69:84:B0,-12.020275,-77.047989,133.7,0.98,8,Mala,2025-06-21T15:53:59.311133,red
UNI_LIBRE_H,-85,C0:F6:EC:C2:5A:90,-12.020275,-77.047989,133.7,0.98,8,Mala,2025-06-21T15:53:59.916517,red
ACECIG,-88,44:DF:65:99:2D:AF,-12.020275,-77.047989,133.7,0.98,8,Mala,2025-06-21T15:54:00.397581,red
Teletubi,-89,A4:2B:B0:B3:F1:16,-12.020275,-77.047989,133.7,0.98,8,Mala,2025-06-21T15:54:02.404669,red
UNI_LIBRE_H,-89,D4:4F:67:F2:E6:50,-12.020275,-77.047989,133.7,0.98,8,Mala,2025-06-21T15:54:03.036623,red
UNI_LIBRE_H,-89,D4:4F:67:F2:E7:90,-12.020275,-77.047989,133.7,0.98,8,Mala,2025-06-21T15:54:03.408891,red
UNI_LIBRE_H,-90,C0:F6:EC:C2:5A:50,-12.020275,-77.047989,133.7,0.98,8,Mala,2025-06-21T15:54:03.815074,red
HP-Print-62-Officejet Pro 8610,-91,FC:3F:DB:25:72:62,-12.020275,-77.047989,133.7,0.98,8,Mala,2025-06-21T15:54:04.479621,red
DECANATO,-92,28:EE:52:43:B5:52,-12.020275,-77.047989,133.7,0.98,8,Mala,2025-06-21T15:54:05.906510,red
TeleMallqui,-38,B2:A6:11:D3:04:F9,-12.020211,-77.047974,134.0,1.02,9,Buena,2025-06-21T15:54:09.533141,green
UNI_LIBRE_H,-77,D4:4F:67:F2:CF:D0,-12.020211,-77.047974,134.0,1.02,9,Intermedia,2025-06-21T15:54:12.220993,orange
UNI_LIBRE_H,-84,D8:10:9F:69:84:B0,-12.020211,-77.047974,134.0,1.02,9,Mala,2025-06-21T15:54:13.485026,red
UNI_LIBRE_H,-87,D4:4F:67:F2:E6:D0,-12.020211,-77.047974,134.0,1.02,9,Mala,2025-06-21T15:54:14.502043,red
ACECIG,-88,44:DF:65:99:2D:AF,-12.020211,-77.047974,134.0,1.02,9,Mala,2025-06-21T15:54:15.712632,red
UNI_LIBRE_H,-89,C0:F6:EC:C2:5A:90,-12.020211,-77.047974,134.0,1.02,9,Mala,2025-06-21T15:54:16.923233,red
CBFIGMM,-92,00:5F:67:61:C4:E2,-12.020211,-77.047974,134.0,1.02,9,Mala,2025-06-21T15:54:17.590469,red
CEFIGMM OFI,-93,98:DE:D0:A9:13:6A,-12.020211,-77.047974,134.0,1.02,9,Mala,2025-06-21T15:54:17.998583,red
TeleMallqui,-44,B2:A6:11:D3:04:F9,-12.020056,-77.047951,134.0,1.02,9,Buena,2025-06-21T15:54:22.233295,green
UNI_LIBRE_H,-59,D8:10:9F:69:84:B0,-12.020056,-77.047951,134.0,1.02,9,Buena,2025-06-21T15:54:22.916941,green
Teletubi,-77,A4:2B:B0:B3:F1:16,-12.020056,-77.047951,134.0,1.02,9,Intermedia,2025-06-21T15:54:23.330147,orange
MINASWIFI,-77,00:14:D1:C4:90:3F,-12.020056,-77.047951,134.0,1.02,9,Intermedia,2025-06-21T15:54:24.942655,orange
ACECIG,-79,44:DF:65:99:2D:AF,-12.020056,-77.047951,134.0,1.02,9,Intermedia,2025-06-21T15:54:25.367872,orange
CMMSB,-81,E8:DE:27:49:8E:52,-12.020056,-77.047951,134.0,1.02,9,Mala,2025-06-21T15:54:25.756902,red
UNI_LIBRE_H,-82,D8:10:9F:88:13:30,-12.020056,-77.047951,134.0,1.02,9,Mala,2025-06-21T15:54:26.153908,red
UNI_LIBRE_H,-83,C0:F6:EC:C2:5A:90,-12.020056,-77.047951,134.0,1.02,9,Mala,2025-06-21T15:54:27.158050,red
UNI_LIBRE_H,-84,D4:4F:67:F2:E7:90,-12.020056,-77.047951,134.0,1.02,9,Mala,2025-06-21T15:54:27.634151,red
UNI_LIBRE_H,-87,D4:4F:67:F2:CF:D0,-12.020056,-77.047951,134.0,1.02,9,Mala,2025-06-21T15:54:28.248657,red
ESPECTOMETRIA,-89,E8:DE:27:CB:0B:B2,-12.020056,-77.047951,134.0,1.02,9,Mala,2025-06-21T15:54:28.854109,red
CCIM,-90,18:A6:F7:D8:EC:66,-12.020056,-77.047951,134.0,1.02,9,Mala,2025-06-21T15:54:29.448029,red
CCFIGMM,-91,A4:2B:B0:B3:D6:A4,-12.020056,-77.047951,134.0,1.02,9,Mala,2025-06-21T15:54:30.257317,red
CEFIGMM OFI,-94,98:DE:D0:A9:13:6A,-12.020056,-77.047951,134.0,1.02,9,Mala,2025-06-21T15:54:30.557470,red
TeleMallqui,-34,B2:A6:11:D3:04:F9,-12.020001,-77.04789,132.8,0.98,8,Buena,2025-06-21T15:54:35.481284,green
UNI_LIBRE_H,-65,D8:10:9F:69:84:B0,-12.020001,-77.04789,132.8,0.98,8,Buena,2025-06-21T15:54:36.245415,green
CEFIGMM OFI,-82,98:DE:D0:A9:13:6A,-12.020001,-77.04789,132.8,0.98,8,Mala,2025-06-21T15:54:38.046651,red
INFRAESTRUCTURA_5GHZ,-83,14:EB:B6:A7:57:B3,-12.020001,-77.04789,132.8,0.98,8,Mala,2025-06-21T15:54:38.460871,red
MINASWIFI,-84,00:14:D1:C4:90:3F,-12.020001,-77.04789,132.8,0.98,8,Mala,2025-06-21T15:54:38.859506,red
UNI_LIBRE_H,-84,D4:4F:67:F2:CF:D0,-12.020001,-77.04789,132.8,0.98,8,Mala,2025-06-21T15:54:39.254062,red
UNI_LIBRE_H,-86,C0:F6:EC:C2:5A:90,-12.020001,-77.04789,132.8,0.98,8,Mala,2025-06-21T15:54:39.665888,red
ACECIG,-87,44:DF:65:99:2D:AF,-12.020001,-77.04789,132.8,0.98,8,Mala,2025-06-21T15:54:40.264399,red
UNI_LIBRE_H,-87,D4:4F:67:F2:E6:90,-12.020001,-77.04789,132.8,0.98,8,Mala,2025-06-21T15:54:41.560293,red
CMMSB,-88,E8:DE:27:49:8E:52,-12.020001,-77.04789,132.8,0.98,8,Mala,2025-06-21T15:54:41.963718,red
UNI_LIBRE_H,-89,C0:F6:EC:C2:5B:D0,-12.020001,-77.04789,132.8,0.98,8,Mala,2025-06-21T15:54:42.546568,red
Galaxy A33 5G 05CF,-90,5A:AC:5D:64:97:9B,-12.020001,-77.04789,132.8,0.98,8,Mala,2025-06-21T15:54:42.963558,red
CCFIGMM,-90,A4:2B:B0:B3:D6:A4,-12.020001,-77.04789,132.8,0.98,8,Mala,2025-06-21T15:54:43.259986,red
UNI_LIBRE_H,-90,D4:4F:67:F2:DA:50,-12.020001,-77.04789,132.8,0.98,8,Mala,2025-06-21T15:54:43.859442,red
Teletubi,-92,A4:2B:B0:B3:F1:16,-12.020001,-77.04789,132.8,0.98,8,Mala,2025-06-21T15:54:44.542146,red
CBFIGMM,-92,00:5F:67:61:C4:E2,-12.020001,-77.04789,132.8,0.98,8,Mala,2025-06-21T15:54:45.262063,red
FAMILIA LOPEZ,-93,C0:25:67:B9:52:6C,-12.020001,-77.04789,132.8,0.98,8,Mala,2025-06-21T15:54:47.454655,red
Redmi Note 14 Pro,-96,16:17:F8:4E:1E:9F,-12.020001,-77.04789,132.8,0.98,8,Mala,2025-06-21T15:54:47.764379,red
TeleMallqui,-45,B2:A6:11:D3:04:F9,-12.019937,-77.047791,132.5,0.97,8,Buena,2025-06-21T15:54:52.253786,green
UNI_LIBRE_H,-82,D8:10:9F:69:84:B0,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:54:52.611677,red
CEFIGMM OFI,-85,98:DE:D0:A9:13:6A,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:54:53.077438,red
UNI_LIBRE_H,-85,D4:4F:67:F2:CD:10,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:54:53.400227,red
UNI_LIBRE_H,-86,D4:4F:67:F2:E6:90,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:54:54.275606,red
UNI_LIBRE_H,-87,D4:4F:67:58:C3:A0,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:54:55.883702,red
Redmi Note 14 Pro,-88,16:17:F8:4E:1E:9F,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:54:56.185775,red
UNI_LIBRE_H,-88,D4:4F:67:F2:CF:D0,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:54:56.883559,red
CONECTA4-530,-89,F8:79:28:09:00:54,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:54:57.682392,red
CBFIGMM,-90,00:5F:67:61:C4:E2,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:54:58.186919,red
MOVISTAR-WIFI6-BC10,-90,08:33:ED:EF:BC:1F,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:54:58.952833,red
UNI_LIBRE_H,-91,C0:F6:EC:C2:5A:50,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:54:59.586052,red
FAMILIA LOPEZ,-92,C0:25:67:B9:52:6C,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:55:00.201690,red
LAB.MEC.OFICINA,-92,C0:C9:E3:30:80:60,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:55:01.086179,red
CCFIGMM,-92,A4:2B:B0:B3:D6:A4,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:55:01.985916,red
Murcielago,-92,98:25:4A:2E:85:6E,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:55:02.598506,red
REPETIDORCASA-STREAMING,-93,44:3B:14:17:5F:70,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:55:03.181269,red
ACECIG,-93,44:DF:65:99:2D:AF,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:55:03.672787,red
Teletubi,-93,A4:2B:B0:B3:F1:16,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:55:04.280665,red
ANTON2020,-93,56:AB:9A:12:39:E1,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:55:04.685301,red
FAMILIA ROSALES ,-94,E8:F6:54:AF:9D:68,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:55:05.175948,red
FAMILIAATONIO,-95,08:33:ED:4D:85:7F,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:55:05.888913,red
Galaxy A33 5G 05CF,-95,5A:AC:5D:64:97:9B,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:55:07.979498,red
TP-Link_77B4,-97,0C:80:63:B2:77:B4,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:55:08.382077,red
TeleMallqui,-35,B2:A6:11:D3:04:F9,-12.019937,-77.047791,132.5,0.97,8,Buena,2025-06-21T15:55:12.110964,green
ANTON2020,-81,56:AB:9A:12:39:E1,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:55:13.681794,red
UNI_LIBRE_H,-82,D8:10:9F:69:84:B0,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:55:14.293577,red
UNI_LIBRE_H,-87,D4:4F:67:58:C4:60,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:55:14.684816,red
LAB.SOFT.MINERO,-91,40:ED:00:9E:1E:E7,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:55:15.182689,red
Galaxy A33 5G 05CF,-91,5A:AC:5D:64:97:9B,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:55:16.164010,red
CONECTA4-530,-91,F8:79:28:09:00:54,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:55:18.073711,red
CEFIGMM OFI,-93,98:DE:D0:A9:13:6A,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:55:20.063918,red
Alessandra,-95,2C:96:82:CE:93:E8,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:55:20.665552,red
Teletubi,-95,A4:2B:B0:B3:F1:16,-12.019937,-77.047791,132.5,0.97,8,Mala,2025-06-21T15:55:21.082356,red
TeleMallqui,-50,B2:A6:11:D3:04:F9,-12.019578,-77.047752,130.2,1.01,8,Buena,2025-06-21T15:55:24.917890,green
UNI_LIBRE_H,-72,D4:4F:67:58:C4:60,-12.019578,-77.047752,130.2,1.01,8,Intermedia,2025-06-21T15:55:25.947548,orange
Galaxy A33 5G 05CF,-81,5A:AC:5D:64:97:9B,-12.019578,-77.047752,130.2,1.01,8,Mala,2025-06-21T15:55:26.552130,red
UNI_LIBRE_H,-85,D8:10:9F:69:84:B0,-12.019578,-77.047752,130.2,1.01,8,Mala,2025-06-21T15:55:27.216491,red
ANTON2020,-87,56:AB:9A:12:39:E1,-12.019578,-77.047752,130.2,1.01,8,Mala,2025-06-21T15:55:28.658573,red
Galaxy A2363D2,-88,CA:42:00:C9:69:F5,-12.019578,-77.047752,130.2,1.01,8,Mala,2025-06-21T15:55:29.251711,red
Murcielago,-88,98:25:4A:2E:85:6E,-12.019578,-77.047752,130.2,1.01,8,Mala,2025-06-21T15:55:30.251913,red
UNI_LIBRE_H,-90,D4:4F:67:F2:CF:D0,-12.019578,-77.047752,130.2,1.01,8,Mala,2025-06-21T15:55:30.656161,red
CONECTA4-530,-92,F8:79:28:09:00:54,-12.019578,-77.047752,130.2,1.01,8,Mala,2025-06-21T15:55:34.559555,red
CCFIGMM,-93,A4:2B:B0:B3:D6:A4,-12.019578,-77.047752,130.2,1.01,8,Mala,2025-06-21T15:55:36.036935,red
CEFIGMM OFI,-93,98:DE:D0:A9:13:6A,-12.019578,-77.047752,130.2,1.01,8,Mala,2025-06-21T15:55:36.644757,red
UNI_LIBRE_H,-93,D4:4F:67:58:C7:A0,-12.019578,-77.047752,130.2,1.01,8,Mala,2025-06-21T15:55:37.261104,red
CBFIGMM,-94,00:5F:67:61:C4:E2,-12.019578,-77.047752,130.2,1.01,8,Mala,2025-06-21T15:55:39.152632,red
TeleMallqui,-46,B2:A6:11:D3:04:F9,-12.019422,-77.047714,131.1,1.04,8,Buena,2025-06-21T15:55:44.985314,green
TP-LINK_C988_EXT,-66,A8:42:A1:B3:00:B2,-12.019422,-77.047714,131.1,1.04,8,Buena,2025-06-21T15:55:47.852695,green
Galaxy A33 5G 05CF,-77,5A:AC:5D:64:97:9B,-12.019422,-77.047714,131.1,1.04,8,Intermedia,2025-06-21T15:55:50.192903,orange
UNI_LIBRE_H,-87,D4:4F:67:58:C5:A0,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:55:50.452543,red
UNI_LIBRE_H,-87,D4:4F:67:58:C7:A0,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:55:51.043160,red
UNI_LIBRE_H,-87,D4:4F:67:F2:DA:50,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:55:51.956206,red
CIU-UNI 3,-89,B4:0F:3B:CF:E6:28,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:55:52.563284,red
Murcielago,-89,98:25:4A:2E:85:6E,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:55:54.660003,red
MAYKOLG,-89,2C:96:82:F0:FC:68,-12.019422,-77.047714,131.1,1.04,8,Mala,2025-06-21T15:55:55.932132,red
